section,field_id,phpp_label,variant_id,variant_name,datatype,units,value,excel_row
co2e,co2e.phi_small_appliances,PHI Small Appliances,enerphit_by_component,EnerPHit By Component,PHI Small Appliances,tonsCO2e,0.016896781032,512
co2e,co2e.phi_small_appliances,PHI Small Appliances,phi_low_energy_building,PHI Low Energy Building,PHI Small Appliances,tonsCO2e,0.016896781032,512
co2e,co2e.phi_small_appliances,PHI Small Appliances,enerphit_by_demand,EnerPHit By Demand,PHI Small Appliances,tonsCO2e,0.016896781032,512
co2e,co2e.phius_int_lighting,Phius Int. Lighting,code_minimum,Code Minimum,Phius Int. Lighting,tonsCO2e,0,513
co2e,co2e.phius_int_lighting,Phius Int. Lighting,as_drawn,As-Drawn,Phius Int. Lighting,tonsCO2e,0,513
co2e,co2e.phius_int_lighting,Phius Int. Lighting,enerphit_by_component,EnerPHit By Component,Phius Int. Lighting,tonsCO2e,0,513
co2e,co2e.phius_int_lighting,Phius Int. Lighting,phi_low_energy_building,PHI Low Energy Building,Phius Int. Lighting,tonsCO2e,0,513
co2e,co2e.phius_int_lighting,Phius Int. Lighting,enerphit_by_demand,EnerPHit By Demand,Phius Int. Lighting,tonsCO2e,0,513
co2e,co2e.phius_ext_lighting,Phius Ext. Lighting,code_minimum,Code Minimum,Phius Ext. Lighting,tonsCO2e,0,514
co2e,co2e.phius_ext_lighting,Phius Ext. Lighting,as_drawn,As-Drawn,Phius Ext. Lighting,tonsCO2e,0,514
co2e,co2e.phius_ext_lighting,Phius Ext. Lighting,enerphit_by_component,EnerPHit By Component,Phius Ext. Lighting,tonsCO2e,0,514
co2e,co2e.phius_ext_lighting,Phius Ext. Lighting,phi_low_energy_building,PHI Low Energy Building,Phius Ext. Lighting,tonsCO2e,0,514
co2e,co2e.phius_ext_lighting,Phius Ext. Lighting,enerphit_by_demand,EnerPHit By Demand,Phius Ext. Lighting,tonsCO2e,0,514
co2e,co2e.phius_mel,Phius MEL,code_minimum,Code Minimum,Phius MEL,tonsCO2e,0,515
co2e,co2e.phius_mel,Phius MEL,as_drawn,As-Drawn,Phius MEL,tonsCO2e,0,515
co2e,co2e.phius_mel,Phius MEL,enerphit_by_component,EnerPHit By Component,Phius MEL,tonsCO2e,0,515
co2e,co2e.phius_mel,Phius MEL,phi_low_energy_building,PHI Low Energy Building,Phius MEL,tonsCO2e,0,515
co2e,co2e.phius_mel,Phius MEL,enerphit_by_demand,EnerPHit By Demand,Phius MEL,tonsCO2e,0,515
co2e,co2e.aux_elec,Aux Elec,code_minimum,Code Minimum,Aux Elec,tonsCO2e,1.01872754941,516
co2e,co2e.aux_elec,Aux Elec,as_drawn,As-Drawn,Aux Elec,tonsCO2e,0.462009180554,516
co2e,co2e.aux_elec,Aux Elec,enerphit_by_component,EnerPHit By Component,Aux Elec,tonsCO2e,0.462009180554,516
co2e,co2e.aux_elec,Aux Elec,phi_low_energy_building,PHI Low Energy Building,Aux Elec,tonsCO2e,0.426078889767,516
co2e,co2e.aux_elec,Aux Elec,enerphit_by_demand,EnerPHit By Demand,Aux Elec,tonsCO2e,0.26905888016,516
co2e,co2e.ipcc_limit,IPCC Limit,code_minimum,Code Minimum,IPCC Limit,tonsCO2e,3.51199518882,517
co2e,co2e.ipcc_limit,IPCC Limit,as_drawn,As-Drawn,IPCC Limit,tonsCO2e,3.51199518882,517
co2e,co2e.ipcc_limit,IPCC Limit,enerphit_by_component,EnerPHit By Component,IPCC Limit,tonsCO2e,3.51199518882,517
co2e,co2e.ipcc_limit,IPCC Limit,phi_low_energy_building,PHI Low Energy Building,IPCC Limit,tonsCO2e,3.51199518882,517
co2e,co2e.ipcc_limit,IPCC Limit,enerphit_by_demand,EnerPHit By Demand,IPCC Limit,tonsCO2e,3.51199518882,517
primary_energy_renewable,primary_energy_renewable.heating,Heating,code_minimum,Code Minimum,Heating,kWh,51181.2253879,520
primary_energy_renewable,primary_energy_renewable.heating,Heating,as_drawn,As-Drawn,Heating,kWh,35834.7277556,520
primary_energy_renewable,primary_energy_renewable.heating,Heating,enerphit_by_component,EnerPHit By Component,Heating,kWh,23226.9422905,520
